09/14/2021-14:29:48.809559  [**] [1:50200001:1] Attempt to access /bin* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 172.245.26.145:80 -> 10.0.0.147:49678
08/17/2021-14:27:18.072015  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 166.62.10.223:80 -> 10.10.0.32:62446
08/17/2021-14:27:37.986972  [**] [1:2029710:6] ET HUNTING Suspicious Domain Request for Possible COVID-19 Domain M2 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 10.10.0.32:61883 -> 8.8.8.8:53
08/17/2021-14:27:38.101341  [**] [1:2029712:4] ET HUNTING Suspicious GET Request with Possible COVID-19 Domain M2 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 10.10.0.32:62447 -> 34.102.136.180:80
08/17/2021-14:27:38.103094  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.32:62447
08/17/2021-14:28:39.257360  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 162.214.80.85:80 -> 10.10.0.32:62449
08/17/2021-14:28:39.257360  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 162.214.80.85:80 -> 10.10.0.32:62449
08/17/2021-14:28:39.257360  [**] [1:50200010:1] Attempt to access /boot* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 162.214.80.85:80 -> 10.10.0.32:62449
08/17/2021-14:29:40.540315  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 157.7.107.89:80 -> 10.10.0.32:62451
08/17/2021-14:29:40.540315  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 157.7.107.89:80 -> 10.10.0.32:62451
08/17/2021-14:29:40.791744  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.32:62451 -> 157.7.107.89:80
08/17/2021-14:30:00.788680  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.32:62452
08/20/2021-14:27:27.920497  [**] [1:50200001:1] Attempt to access /bin* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 75.127.7.165:80 -> 10.10.0.41:63280
08/20/2021-14:27:28.041505  [**] [1:50200001:1] Attempt to access /bin* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.10.0.41:63280 -> 75.127.7.165:80
08/20/2021-14:27:32.159856  [**] [1:2016141:9] ET INFO Executable Download from dotted-quad Host [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 10.10.0.41:63280 -> 75.127.7.165:80
08/20/2021-14:27:32.518133  [**] [1:2018959:6] ET INFO PE EXE or DLL Windows file download HTTP [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 75.127.7.165:80 -> 10.10.0.41:63280
08/20/2021-14:27:32.518133  [**] [1:2021076:3] ET HUNTING SUSPICIOUS Dotted Quad Host MZ Response [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 75.127.7.165:80 -> 10.10.0.41:63280
08/20/2021-14:27:37.673518  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 75.127.7.165:80 -> 10.10.0.41:63280
08/20/2021-14:29:00.995584  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63349
08/20/2021-14:29:06.251077  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 5.2.87.161:80 -> 10.10.0.41:63350
08/20/2021-14:29:17.201762  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63352
08/20/2021-14:29:17.201762  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63352
08/20/2021-14:29:17.201762  [**] [1:50200011:1] Attempt to access /lib* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 209.99.40.222:80 -> 10.10.0.41:63352
08/20/2021-14:29:17.202304  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63352
08/20/2021-14:29:17.326029  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63352
08/20/2021-14:29:17.326029  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63352
08/20/2021-14:29:22.284752  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 172.217.168.211:80 -> 10.10.0.41:63353
08/20/2021-14:29:22.284968  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63353 -> 172.217.168.211:80
08/20/2021-14:29:37.763441  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63355
08/20/2021-14:29:58.069547  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63357
08/20/2021-14:30:08.386025  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63359
08/20/2021-14:30:23.589644  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63360
08/20/2021-14:30:28.768876  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 5.2.87.161:80 -> 10.10.0.41:63361
08/20/2021-14:30:39.593865  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63363
08/20/2021-14:30:39.593865  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63363
08/20/2021-14:30:39.593865  [**] [1:50200011:1] Attempt to access /lib* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 209.99.40.222:80 -> 10.10.0.41:63363
08/20/2021-14:30:39.718224  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63363
08/20/2021-14:30:39.718224  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63363
08/20/2021-14:30:44.617951  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 172.217.168.211:80 -> 10.10.0.41:63364
08/20/2021-14:31:00.260589  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63366
08/20/2021-14:31:20.683597  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63368
08/20/2021-14:31:30.932447  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63370
08/20/2021-14:31:46.385838  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63373
08/20/2021-14:31:51.566553  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 5.2.87.161:80 -> 10.10.0.41:63374
08/20/2021-14:32:02.301127  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63376
08/20/2021-14:32:02.301127  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63376
08/20/2021-14:32:02.301127  [**] [1:50200011:1] Attempt to access /lib* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 209.99.40.222:80 -> 10.10.0.41:63376
08/20/2021-14:32:02.301687  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63376
08/20/2021-14:32:02.425623  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63376
08/20/2021-14:32:02.425623  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63376
08/20/2021-14:32:07.336088  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 172.217.168.211:80 -> 10.10.0.41:63377
08/20/2021-14:32:07.336415  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63377 -> 172.217.168.211:80
08/20/2021-14:32:30.018560  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63383 -> 34.102.136.180:80
08/20/2021-14:32:30.020564  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63384 -> 34.102.136.180:80
08/20/2021-14:32:30.023105  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63384
08/20/2021-14:32:40.044619  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63385 -> 160.153.136.3:80
08/20/2021-14:32:40.045970  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63386 -> 160.153.136.3:80
08/20/2021-14:32:50.305404  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63387 -> 34.102.136.180:80
08/20/2021-14:32:50.311139  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63388
08/20/2021-14:32:55.340281  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63389 -> 99.83.154.118:80
08/20/2021-14:32:55.447391  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.32:62444 -> 172.67.170.122:80
08/20/2021-14:32:55.448005  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 157.7.107.89:80 -> 10.10.0.32:62451
08/20/2021-14:32:55.448005  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 157.7.107.89:80 -> 10.10.0.32:62451
08/20/2021-14:32:55.448005  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63363 -> 209.99.40.222:80
08/20/2021-14:32:55.448287  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.33:53536 -> 172.67.187.204:80
08/20/2021-14:33:00.254496  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63358 -> 99.83.154.118:80
08/20/2021-14:33:00.254496  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63369 -> 99.83.154.118:80
08/20/2021-14:33:00.555836  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63391 -> 34.102.136.180:80
08/20/2021-14:33:00.559977  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63392
08/20/2021-14:33:16.227507  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63393 -> 34.102.136.180:80
08/20/2021-14:33:16.231012  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63394
08/20/2021-14:33:21.356104  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63395 -> 5.2.87.161:80
08/20/2021-14:33:21.414235  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63396 -> 5.2.87.161:80
08/20/2021-14:33:21.470753  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 5.2.87.161:80 -> 10.10.0.41:63396
08/20/2021-14:33:26.751335  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63397 -> 54.185.178.6:80
08/20/2021-14:33:32.504267  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63400
08/20/2021-14:33:32.504267  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63400
08/20/2021-14:33:32.504267  [**] [1:50200011:1] Attempt to access /lib* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 209.99.40.222:80 -> 10.10.0.41:63400
08/20/2021-14:33:32.629043  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63400
08/20/2021-14:33:32.629043  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63400
08/20/2021-14:33:37.541586  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 172.217.168.211:80 -> 10.10.0.41:63402
08/20/2021-14:33:37.546576  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63401 -> 172.217.168.211:80
08/20/2021-14:33:44.399086  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63404 -> 184.168.131.241:80
08/20/2021-14:33:51.208597  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63405 -> 162.0.219.212:80
08/20/2021-14:33:58.509548  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63407 -> 34.102.136.180:80
08/20/2021-14:33:58.512978  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63408
08/20/2021-14:34:08.574633  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63409 -> 160.153.136.3:80
08/20/2021-14:34:18.837472  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63411 -> 34.102.136.180:80
08/20/2021-14:34:18.840575  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63412
08/20/2021-14:34:23.869546  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63413 -> 99.83.154.118:80
08/20/2021-14:34:29.089039  [**] [1:2031413:4] ET MALWARE FormBook CnC Checkin (POST) M2 [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63415 -> 34.102.136.180:80
08/20/2021-14:34:29.089899  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63416 -> 34.102.136.180:80
08/20/2021-14:34:29.091266  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63416
08/20/2021-14:34:44.385886  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63417
08/20/2021-14:34:49.564163  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 5.2.87.161:80 -> 10.10.0.41:63418
08/20/2021-14:35:00.306672  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63420
08/20/2021-14:35:00.306672  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63420
08/20/2021-14:35:00.306672  [**] [1:50200011:1] Attempt to access /lib* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 209.99.40.222:80 -> 10.10.0.41:63420
08/20/2021-14:35:00.307192  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63420
08/20/2021-14:35:00.430497  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63420
08/20/2021-14:35:00.430497  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63420
08/20/2021-14:35:05.344241  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 172.217.168.211:80 -> 10.10.0.41:63421
08/20/2021-14:35:22.980608  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63424
08/20/2021-14:35:33.028671  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63425 -> 160.153.136.3:80
08/20/2021-14:35:43.164943  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.41:63426 -> 34.102.136.180:80
08/20/2021-14:35:43.164943  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 10.10.0.41:63426 -> 34.102.136.180:80
08/20/2021-14:35:43.166259  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63426
08/20/2021-14:35:53.415944  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63428
08/20/2021-14:36:08.697876  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63429
08/20/2021-14:36:13.875637  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 5.2.87.161:80 -> 10.10.0.41:63430
08/20/2021-14:36:24.603779  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63432
08/20/2021-14:36:24.603779  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63432
08/20/2021-14:36:24.603779  [**] [1:50200011:1] Attempt to access /lib* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 209.99.40.222:80 -> 10.10.0.41:63432
08/20/2021-14:36:24.604398  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63432
08/20/2021-14:36:24.727954  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63432
08/20/2021-14:36:24.727954  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 209.99.40.222:80 -> 10.10.0.41:63432
08/20/2021-14:36:29.635275  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 172.217.168.211:80 -> 10.10.0.41:63433
08/20/2021-14:36:47.557679  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63436
08/20/2021-14:37:07.743859  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63438
08/20/2021-14:37:17.996273  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 34.102.136.180:80 -> 10.10.0.41:63440
08/20/2021-14:25:10.744929  [**] [1:50200001:1] Attempt to access /bin* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.3.152.208:80 -> 10.10.0.10:65082
08/20/2021-14:25:10.855569  [**] [1:50200001:1] Attempt to access /bin* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.10.0.10:65082 -> 192.3.152.208:80
08/20/2021-14:25:20.825402  [**] [1:2016141:9] ET INFO Executable Download from dotted-quad Host [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 10.10.0.10:65083 -> 192.3.152.208:80
08/20/2021-14:25:20.825402  [**] [1:50200001:1] Attempt to access /bin* [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.10.0.10:65083 -> 192.3.152.208:80
08/20/2021-14:25:21.021451  [**] [1:2018959:6] ET INFO PE EXE or DLL Windows file download HTTP [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.3.152.208:80 -> 10.10.0.10:65083
08/20/2021-14:25:21.021451  [**] [1:2021076:3] ET HUNTING SUSPICIOUS Dotted Quad Host MZ Response [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.3.152.208:80 -> 10.10.0.10:65083
08/20/2021-14:25:21.766340  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.3.152.208:80 -> 10.10.0.10:65083
08/20/2021-14:27:21.282728  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.10:65131 -> 85.233.160.24:80
08/20/2021-14:27:21.291699  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 85.233.160.24:80 -> 10.10.0.10:65131
08/20/2021-14:27:31.621051  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.10:65132 -> 66.235.200.147:80
08/20/2021-14:27:36.913690  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.10:65133 -> 74.208.236.212:80
08/20/2021-14:27:42.420911  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.10:65134 -> 199.34.228.189:80
08/20/2021-14:27:52.745103  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.10:65135 -> 3.133.163.136:80
08/20/2021-14:27:58.473520  [**] [1:2400005:4097] ET DROP Spamhaus DROP Listed Traffic Inbound group 6 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 49.156.179.85:80 -> 10.10.0.10:65136
08/20/2021-14:28:10.358488  [**] [1:50100001:1] Possible XSS attack, script tag [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 208.91.197.13:80 -> 10.10.0.10:65137
08/20/2021-14:28:10.358488  [**] [1:50100002:1] Possible XSS attack, js event handler [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 208.91.197.13:80 -> 10.10.0.10:65137
08/20/2021-14:28:25.557507  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.10:65138 -> 217.160.0.2:80
08/20/2021-14:28:35.609880  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.10:65139 -> 160.153.136.3:80
08/20/2021-14:28:45.651064  [**] [1:2031412:12] ET MALWARE FormBook CnC Checkin (GET) [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 10.10.0.10:65140 -> 85.233.160.24:80
